District,Janpad,Panchayat,Cluster,Subengineer,Work FY,Work Status,Work Code,Work Name,Final Work Category,Original Work Category,Work Type,NREGA Wage Sanction,NREGA Material Sanction,NREGA Total Sanction,NREGA Booked Wages,NREGA Booked Material,NREGA Total Booked,NREGA Total Booked %,VBGRAMG Total Sanction,VBGRAMG Booked Wages,VBGRAMG Booked Material,VBGRAMG Total Booked,VBGRAMG Total Booked %,April Mandays (GP),May Mandays (GP),June Mandays (GP),July Mandays (GP),August Mandays (GP),September Mandays (GP),FY Mandays Total (GP),AF,AG,01 Apr–30 Jun,01 Jul–Today,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,Recovery Done Work,Recovery Amount Rs,Recovery Work Count
SATNA,MAJHGAWAN,GUJHAWA,KARIGOHI,रमाकांत त्रिपाठी अति0,2024-2025,Ongoing,1712001021/IF/IAY/3412681,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP4672600,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7328,0,7328.0,0.3119625372498936,27000,0,0,0.0,0.0,277,78,144,10,0,0,509.0,1,0,499.0,0,0,0,1,0,0,0,0.27,0.07328,0.19672,0.27140740740740743,No,0.00,0
SATNA,MAJHGAWAN,GUJHAWA,KARIGOHI,रमाकांत त्रिपाठी अति0,2022-2023,Ongoing,1712001021/IF/IAY/3412732,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP4718521,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,8628,0,8628.0,0.3673052362707535,27000,0,0,0.0,0.0,277,78,144,10,0,0,509.0,1,0,499.0,0,0,0,1,0,0,0,0.27,0.08628,0.18372,0.31955555555555554,No,0.00,0
SATNA,MAJHGAWAN,GUJHAWA,KARIGOHI,रमाकांत त्रिपाठी अति0,2025-2026,Ongoing,1712001021/IF/IAY/4760843,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120817064,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,14616,0,14616.0,0.6222222222222222,27000,0,0,0.0,0.0,277,78,144,10,0,0,509.0,1,0,499.0,0,0,0,1,0,0,0,0.27,0.14616,0.12384,0.5413333333333333,No,0.00,0
SATNA,MAJHGAWAN,GUJHAWA,KARIGOHI,रमाकांत त्रिपाठी अति0,2025-2026,Ongoing,1712001021/IF/IAY/4854780,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP121994670,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,21402,0,21402.0,0.9111111111111111,0,0,0,0.0,0,277,78,144,10,0,0,509.0,1,0,499.0,0,0,0,0,0,0,1,0.2349,0.21402,0.02088,0.9111111111111111,No,0.00,0
SATNA,MAJHGAWAN,GUJHAWA,KARIGOHI,रमाकांत त्रिपाठी अति0,2026-2027,Ongoing,1712001021/RC/22012034853633,पीसीसी रोड निर्माण मेन रोड से संतोषी कोल के घर के आगे तक,Cement Concrete,Rural Connectivity,Constr of Cement Concrete Roads for Comm,136000,0,874000,127191.96,0,127191.96,0.14552855835240275,874000,0,0,0.0,0.0,277,78,144,10,0,0,509.0,1,0,499.0,0,0,1,0,0,0,0,8.74,1.2719196000000002,7.468080400000001,0.14552855835240275,No,0.00,0
SATNA,MAIHAR,KUTHILGWAN,AMDARA,बृजेश सिंह,2025-2026,Ongoing,1712008067/IF/22012035567049,Khet Talab Nirman Kary Vinod Patel Ke Khet Me Tiskili kalan,Farm Pond,Works on Individuals Land (Category IV),Constr of Mini Percolation Tank for Individuals,127273.68,45658.63,173114,1566,0,1566.0,0.009046062132467622,173114,0,0,0.0,0.0,0,0,0,11,1,0,12.0,1,0,0.0,0,0,1,0,0,0,0,1.73114,0.01566,1.71548,0.009046062132467622,No,0.00,0
SATNA,MAJHGAWAN,GUJHAWA,KARIGOHI,रमाकांत त्रिपाठी अति0,2023-2024,Ongoing,1712001021/WC/22012035140486,अर्दनबन्ड निर्माण मुरली भठिया के पास ग्राम गुझवा,Dug Pond,Water Conservation and Water Harvesting,Construction of Earthen graded Bund for Community,876875.48,562401.02,1439276,864773,521839.92,1386612.92,0.9634100200378524,1439276,0,0,0.0,0.0,277,78,144,10,0,0,509.0,1,0,499.0,0,0,0,0,0,0,1,14.39276,13.8661292,0.5266308000000007,0.9634100200378524,No,0.00,0
SATNA,MAJHGAWAN,HALAWAN,PRATAPPUR,सत्यनारायण मिश्रा,2023-2024,Ongoing,1712001003/AV/22012034642849,Shantidham nirman karya Umrhan gram Panchayat halawan,Crematorium,Anganwadi/Other Rural Infrastructure,Repair & Maint of Anganwadi Building,34629.08,296343.3,331284,32701.599999999999,259801.01,292502.61,0.88293612127359,331284,0,0,0.0,0.0,0,0,72,0,0,0,72.0,1,1,72.0,0,0,0,0,0,1,0,3.31284,2.9250260999999997,0.38781390000000016,0.88293612127359,No,0.00,0
SATNA,MAJHGAWAN,HALAWAN,PRATAPPUR,सत्यनारायण मिश्रा,2023-2024,Ongoing,1712001003/AV/22012034642850,Shanti dham nirman karya barha,Crematorium,Anganwadi/Other Rural Infrastructure,Constr of Anganwadi for community,25798.47,200582.99,226693,23375.9,178904.86,202280.75999999998,0.8923114520518939,0,0,0,0.0,0,0,0,72,0,0,0,72.0,1,1,72.0,0,0,0,0,0,1,0,2.26693,2.0228075999999997,0.2441224000000002,0.8923114520518939,No,0.00,0
SATNA,MAJHGAWAN,HALAWAN,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001003/IF/22012035512617,जल गंगा सम्बर्धन खेत तालाब विशेषर सेन s/o लल्लू प्रसाद मझियार,Farm Pond,Works on Individuals Land (Category IV),Construction of Farm Ponds for Individuals,158017.60000000001,36496.400000000001,194515,61272,0,61272.0,0.3149988432768681,194515,0,0,0.0,0.0,0,0,72,0,0,0,72.0,1,1,72.0,0,0,0,1,0,0,0,1.94515,0.61272,1.33243,0.3149988432768681,No,0.00,0
SATNA,MAJHGAWAN,HALAWAN,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001003/IF/22012035622705,एक बगिया मां के नाम कलावती चतुर्वेदी पति राजललन समग्र 107727823,Ek Bagiya Maa Ke Naam,Works on Individuals Land (Category IV),Block Plantation-Hort-Trees in fields-Individuals,68331.399999999994,103511.02,172025,15660,0,15660.0,0.09103328004650486,172025,0,0,0.0,0.0,0,0,72,0,0,0,72.0,1,1,72.0,0.0,0,1,0,0,0,0,1.72025,0.1566,1.56365,0.09103328004650486,No,0.00,0
SATNA,MAJHGAWAN,HALAWAN,PRATAPPUR,सत्यनारायण मिश्रा,2024-2025,Ongoing,1712001003/IF/IAY/3611439,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP5584891,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,21709,0,21709.0,0.9241805023414219,27000,0,0,0.0,0.0,0,0,72,0,0,0,72.0,1,1,72.0,0,0,0,0,0,1,0,0.27,0.21709,0.05291,0.804037037037037,No,0.00,0
SATNA,MAJHGAWAN,HALAWAN,PRATAPPUR,सत्यनारायण मिश्रा,2022-2023,Ongoing,1712001003/RC/22012034602929,मुख्यमंत्री सड़क मझियार से बरहा मार्ग मरम्मत कार्य,Grawel Road,Rural Connectivity,Construction of Mitti Murram Roads for Community,125000,83000,356000,23184,0,23184.0,0.06512359550561798,356000,0,0,0.0,0.0,0,0,72,0,0,0,72.0,1,1,72.0,0,0,1,0,0,0,0,3.56,0.23184,3.32816,0.06512359550561798,No,0.00,0
SATNA,MAJHGAWAN,HALAWAN,PRATAPPUR,सत्यनारायण मिश्रा,2022-2023,Ongoing,1712001003/RC/22012034602932,मुख्यमंत्री सड़क हलावन से किरकिराउ मार्ग मरम्मत कार्य मरम्मत कार्य,Grawel Road,Rural Connectivity,Construction of Mitti Murram Roads for Community,515000,341000,1467000,117108,0,117108.0,0.07982822085889571,1467000,0,0,0.0,0.0,0,0,72,0,0,0,72.0,1,1,72.0,0,0,1,0,0,0,0,14.67,1.17108,13.49892,0.07982822085889571,No,0.00,0
SATNA,MAJHGAWAN,HALAWAN,PRATAPPUR,सत्यनारायण मिश्रा,2018-2019,Ongoing,1712001003/WC/22012034425337,आर एम एस चेकडैम निर्माणआमाचुवा नाला मनभरण गुप्‍ता के खेत के पास,Cement Concrete,Water Conservation and Water Harvesting,Constr of Masonry/CC Anicut for Community,185000,819000,1004000,7568,0,7568.0,0.007537848605577689,1004000,0,0,0.0,0.0,0,0,72,0,0,0,72.0,1,1,72.0,0,0,1,0,0,0,0,10.04,0.07568,9.96432,0.007537848605577689,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/AV/22012034660492,Shanti Dham Nirman Sirbari Gram Panchayat Hardi,Crematorium,Anganwadi/Other Rural Infrastructure,Constr of Anganwadi for community,28366.9,200945.26,229625,27341.75,177631.38,204973.13,0.8926429178007621,0,0,0,0.0,0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,0,0,1,0,2.29625,2.0497313,0.24651869999999995,0.8926429178007621,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2019-2020,Ongoing,1712001018/IF/22012034521385,KHET TALAB NIRMAN SABBIR KHAN KE KHRT ME,Farm Pond,Works on Individuals Land (Category IV),Constr of Irrigation Open Well for Individuals,266750.76,49713.27,316464,2970,0,2970.0,0.009384953738813893,316464,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,1,0,0,0,0,3.16464,0.0297,3.13494,0.009384953738813893,Yes,2970.00,1
SATNA,MAJHGAWAN,TIGHARA,BADKHERA,अखिलेश सोनी,2025-2026,Ongoing,1712001055/IF/22012035451487,Khet Talab Nirman Karya Ramvishwas Mishra S/O Ramdadau Hardua,Farm Pond,Works on Individuals Land (Category IV),Constr of Earthen Check Dam for Individuals,157005.17000000001,28681.29,186003,783,0,783.0,0.004209609522427058,186003,0,0,0.0,0.0,0,0,0,2,0,0,2.0,1,0,0.0,0,0,1,0,0,0,0,1.86003,0.00783,1.8522,0.004209609522427058,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2023-2024,Ongoing,1712001018/IF/22012035111648,sokpit nirman karya 10 nag hardi file nomber 4,Soak Pit,Works on Individuals Land (Category IV),Construction of Soak Pit for Individual,51691.85,129341.81,181034,21235.200000000001,0,21235.2,0.1172995127987008,181034,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,1,0,0,0,0,1.81034,0.212352,1.597988,0.1172995127987008,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/22012035620446,एक बगिया मां के नाम शकुंन्‍तला देवी पति रामकलेश समग्र आईडी 157112658,Ek Bagiya Maa Ke Naam,Works on Individuals Land (Category IV),Block Plantation-Hort-Trees in fields-Individuals,68572.06,103882.62,172637,40619.800000000003,39548.9,80168.70000000001,0.46437727717696675,172637,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,140.0,0,0,1,0,0,0,1.72637,0.8016870000000001,0.9246829999999999,0.46437727717696675,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/22012035658183,एक बगिया मां के नाम कौशिल्या देवी तिवारी पति सुरेश प्रसाद तिवारी समग्र 157577677,Ek Bagiya Maa Ke Naam,Works on Individuals Land (Category IV),Block Plantation-Hort-Trees in fields-Individuals,111424.69,157844.06,269450,6264,0,6264.0,0.023247355724624233,269450,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,140.0,0,1,0,0,0,0,2.6945,0.06264,2.63186,0.023247355724624233,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/22012035658204,एक बगिया मां के नाम बी.बी. जाहीदुन निशा समग्र 142039814,Ek Bagiya Maa Ke Naam,Works on Individuals Land (Category IV),Block Plantation-Hort-Trees in fields-Individuals,64867.22,103623.24,168672,4698,0,4698.0,0.02785287421741605,168672,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,140.0,0,1,0,0,0,0,1.68672,0.04698,1.63974,0.02785287421741605,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/22012035658209,एक बगिया मां के नाम बी.बी. अजीजन निशा समग्र 192328182,Ek Bagiya Maa Ke Naam,Works on Individuals Land (Category IV),Block Plantation-Hort-Trees in fields-Individuals,64867.22,103623.24,168672,6264,0,6264.0,0.0371371656232214,168672,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,140.0,0,1,0,0,0,0,1.68672,0.06264,1.62408,0.0371371656232214,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2022-2023,Ongoing,1712001018/IF/IAY/4312949,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149962551,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,10200,0,10200.0,0.4342273307790549,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.102,0.168,0.37777777777777777,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/4377171,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150166269,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7308,0,7308.0,0.3111111111111111,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.07308,0.19692,0.27066666666666667,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2024-2025,Ongoing,1712001018/IF/IAY/4725763,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149598873,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,12636,0,12636.0,0.5379310344827586,0,0,0,0.0,0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.2349,0.12636,0.10854,0.5379310344827586,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2024-2025,Ongoing,1712001018/IF/IAY/4726236,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149973853,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,15552,0,15552.0,0.6620689655172414,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.15552,0.11448,0.576,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2024-2025,Ongoing,1712001018/IF/IAY/4726267,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150000927,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,21420,0,21420.0,0.9118773946360154,0,0,0,0.0,0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,0,0,0,1,0.2349,0.2142,0.0207,0.9118773946360154,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2024-2025,Ongoing,1712001018/IF/IAY/4726303,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150042667,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,11664,0,11664.0,0.496551724137931,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.11664,0.15336,0.432,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2024-2025,Ongoing,1712001018/IF/IAY/4726305,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150047341,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,13608,0,13608.0,0.5793103448275863,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.13608,0.13392,0.504,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2024-2025,Ongoing,1712001018/IF/IAY/4799483,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149630127,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,21150,0,21150.0,0.9003831417624522,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,0,0,1,0,0.27,0.2115,0.0585,0.7833333333333333,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2024-2025,Ongoing,1712001018/IF/IAY/4801624,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150022215,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,6804,0,6804.0,0.2896551724137931,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.06804,0.20196,0.252,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2024-2025,Ongoing,1712001018/IF/IAY/4801715,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150071680,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,5832,0,5832.0,0.2482758620689655,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,1,0,0,0,0,0.27,0.05832,0.21168,0.216,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/4882190,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149594352,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,0,0,0.0,0.0,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,1,0,0,0,0,0,0.27,0.0,0.27,0.0,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/5163357,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149578186,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,14616,0,14616.0,0.6222222222222222,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.14616,0.12384,0.5413333333333333,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/5177256,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149612699,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7308,0,7308.0,0.3111111111111111,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.07308,0.19692,0.27066666666666667,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/5184132,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150020155,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,14616,0,14616.0,0.6222222222222222,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.14616,0.12384,0.5413333333333333,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/5188652,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150290700,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,14616,0,14616.0,0.6222222222222222,0,0,0,0.0,0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,0,1,0,0,0.2349,0.14616,0.08874,0.6222222222222222,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/5201988,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150602569,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,14616,0,14616.0,0.6222222222222222,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.14616,0.12384,0.5413333333333333,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/5233001,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150610181,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,16443,0,16443.0,0.7,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,0,1,0,0,0.27,0.16443,0.10557,0.609,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/5238267,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149723362,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7308,0,7308.0,0.3111111111111111,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.07308,0.19692,0.27066666666666667,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/5241867,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149728058,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,21924,0,21924.0,0.9333333333333333,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,0,0,1,0,0.27,0.21924,0.05076,0.812,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/5242009,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150068888,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,21924,0,21924.0,0.9333333333333333,0,0,0,0.0,0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,0,0,0,1,0.2349,0.21924,0.01566,0.9333333333333333,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/5244674,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP150276381,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,7308,0,7308.0,0.3111111111111111,27000,0,0,0.0,0.0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,1,0,0,0,0.27,0.07308,0.19692,0.27066666666666667,No,0.00,0
SATNA,MAJHGAWAN,HARDI,PRATAPPUR,सत्यनारायण मिश्रा,2025-2026,Ongoing,1712001018/IF/IAY/5417356,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP149586447,PMAY-G House,Works on Individuals Land (Category IV),Constr of PMAY-G House for Individuals,23490,0,23490,20097,0,20097.0,0.8555555555555555,0,0,0,0.0,0,168,91,0,140,0,0,399.0,1,0,259.0,0,0,0,0,0,1,0,0.2349,0.20097,0.03393,0.8555555555555555,No,0.00,0
