S.No.,District Name,Janpad / Block Name,Panchayat Name,Work Start Fin Year,Work Status,Work Code,Work Name,Work Type,Sanction Wages (Rs),Sanction Material (Rs),Total Sanction (Rs),Booked Current FY Wages (Rs),Booked Current FY Material (Rs),Paid Current FY Wages (Rs),Paid Current FY Material (Rs),Booked Since Inception Wages (Rs),Booked Since Inception Material (Rs),Paid Since Inception Wages (Rs),Paid Since Inception Material (Rs),Total Mandays,Mandays Generated Current FY
1989,SATNA,MAIHAR,DEORA,2024-2025,Ongoing,1712008091/IF/IAY/4627960,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP128444089,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
1990,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/4757566,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118567229,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
1991,SATNA,MAIHAR,DEORA,2024-2025,Ongoing,1712008091/IF/IAY/4757677,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP119469577,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
1992,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/4757809,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP119525917,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
1993,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656351,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP119469129,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
1994,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656352,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP119469318,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
1995,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656353,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP119469395,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
1996,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656354,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP119469467,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
1997,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656355,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP119469626,PMAY-G,23490,0,23490,6600,0,4500,0,4500,0,4500,0,22,22
1998,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656365,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP117669140,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
1999,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656409,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP121980858,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2000,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656423,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120935442,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2001,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656444,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118304846,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2002,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656448,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131749533,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2003,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656592,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118850146,PMAY-G,23490,0,23490,3300,0,0,0,0,0,0,0,11,11
2004,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656632,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120834232,PMAY-G,23490,0,23490,3900,0,0,0,0,0,0,0,13,13
2005,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656633,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120834751,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
2006,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656675,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118704722,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
2007,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656717,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP125240107,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2008,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656720,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118306488,PMAY-G,23490,0,23490,522,0,0,0,0,0,0,0,2,2
2009,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656721,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP119525945,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2010,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656722,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118851275,PMAY-G,23490,0,23490,900,0,0,0,0,0,0,0,3,3
2011,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656724,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP125245146,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2012,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656753,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127832039,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2013,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656754,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127832253,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2014,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656755,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127832479,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
2015,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656756,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127835194,PMAY-G,23490,0,23490,2349,0,0,0,0,0,0,0,9,9
2016,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656757,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127837367,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2017,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656773,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120959650,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2018,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656776,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP128590874,PMAY-G,23490,0,23490,4050,0,0,0,0,0,0,0,16,16
2019,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656777,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP128592377,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2020,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656783,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP117673433,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
2021,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656784,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP117833307,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2022,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656785,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP117834270,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
2023,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656831,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118567173,PMAY-G,23490,0,23490,3915,0,3915,0,3915,0,3915,0,15,15
2024,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656880,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP122124974,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2025,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656881,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP146037484,PMAY-G,23490,0,23490,3900,0,0,0,0,0,0,0,13,13
2026,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656882,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118849663,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2027,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656883,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP116735391,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2028,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5656982,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP121980130,PMAY-G,23490,0,23490,3915,0,0,0,0,0,0,0,15,15
2029,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657001,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118378746,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
2030,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657002,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118380077,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2031,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657023,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127827759,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2032,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657024,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127828462,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2033,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657025,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127828691,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2034,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657026,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127828931,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2035,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657054,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118566956,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
2036,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657072,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118303878,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2037,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657075,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP147615326,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2038,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657076,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118849133,PMAY-G,23490,0,23490,3300,0,0,0,0,0,0,0,11,11
2039,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657077,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118849248,PMAY-G,23490,0,23490,3300,0,0,0,0,0,0,0,11,11
2040,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657096,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120835297,PMAY-G,23490,0,23490,3900,0,0,0,0,0,0,0,13,13
2041,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657097,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120835758,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2042,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657131,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118850478,PMAY-G,23490,0,23490,783,0,0,0,0,0,0,0,3,3
2043,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657132,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118850828,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
2044,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657135,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP124718684,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
2045,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657188,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP125243795,PMAY-G,23490,0,23490,3915,0,0,0,0,0,0,0,15,15
2046,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657192,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127830290,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2047,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657252,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP116076355,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2048,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657280,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131749146,PMAY-G,23490,0,23490,2700,0,0,0,0,0,0,0,9,9
2049,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657283,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127838076,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2050,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5657289,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP116762367,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2051,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793687,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP148219914,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2052,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793709,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127837590,PMAY-G,23490,0,23490,2349,0,0,0,0,0,0,0,9,9
2053,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793765,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP116767457,PMAY-G,23490,0,23490,3900,0,0,0,0,0,0,0,13,13
2054,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793817,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131749391,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2055,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793818,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP131749639,PMAY-G,23490,0,23490,3900,0,0,0,0,0,0,0,13,13
2056,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793828,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP117830062,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2057,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793840,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127831147,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2058,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793871,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118567093,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2059,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793891,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP117775970,PMAY-G,23490,0,23490,3900,0,0,0,0,0,0,0,13,13
2060,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793899,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120838748,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2061,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793900,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120838817,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2062,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793978,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120959748,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2063,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5793985,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145563734,PMAY-G,23490,0,23490,4050,0,0,0,0,0,0,0,16,16
2064,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5794040,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP119525895,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2065,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5821771,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120621343,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2066,SATNA,MAIHAR,DEORA,2025-2026,Ongoing,1712008091/IF/IAY/5825653,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP145656070,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2067,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/5891173,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP146519868,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2068,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/5891254,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP127838320,PMAY-G,23490,0,23490,3900,0,0,0,0,0,0,0,13,13
2069,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/5891288,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP128880778,PMAY-G,23490,0,23490,3900,0,0,0,0,0,0,0,13,13
2070,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/5891301,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118850644,PMAY-G,23490,0,23490,3900,0,0,0,0,0,0,0,13,13
2071,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/5891342,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120835152,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2072,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/5894537,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118304668,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2073,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/5895174,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP146026732,PMAY-G,23490,0,23490,4500,0,0,0,0,0,0,0,15,15
2074,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/5896353,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP146517014,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2075,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/5897504,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP146043207,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2076,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/5897589,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP118704727,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2077,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/6080392,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP120636551,PMAY-G,23490,0,23490,4176,0,0,0,0,0,0,0,16,16
2078,SATNA,MAIHAR,DEORA,2026-2027,Ongoing,1712008091/IF/IAY/6109289,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP114886160,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2079,SATNA,MAIHAR,DEORA,2023-2024,Ongoing,1712008091/RC/22012034670252,सुदूर सड़क निर्माण कार्य हरिजन बस्ती से यादव मोहल्ला व झुट्ठा साकेत के घर से रामकुमार कुशवाहा के घर,Sudoor Road,543842.82999999996,1200351.24,1744196,7500,0,7500,0,7500,0,7500,0,25,25
2080,SATNA,MAIHAR,DEORA,2018-2019,Ongoing,1712008091/WC/22012034426149,"चेक डैम एवं रपटा निर्माण कार्य भटवा नाला ,हरिजन बस्ती के पास देवरा",Check Dam,237000,809000,1046000,0,0,0,0,0,0,0,0,0,0
2081,SATNA,MAIHAR,DEORA,2018-2019,Ongoing,1712008091/WC/22012034429847,chekdam nirman kuruha bagicha ke pas bakauli nala Deora,Check Dam,213000,709000,922000,0,0,0,0,0,0,0,0,0,0
2082,SATNA,MAIHAR,DEORA,2023-2024,Ongoing,1712008091/WC/22012035103972,डग पौंड निर्माण कार्य बेटीबाई कुशवाहा केघर सामने देवरा,Dug Pond,269798.05,49740.24,319538,0,0,0,0,0,0,0,0,0,0
2083,SATNA,MAIHAR,DEORI,2020-2021,Ongoing,1712008073/IF/22012034652932,Kapildhara koop malli/bihari kol,Kapil Dhara,105555.89,140570.97,246292,0,0,0,0,0,0,0,0,0,0
2084,SATNA,MAIHAR,DEORI,2020-2021,Ongoing,1712008073/IF/22012034652936,Kapildhara koop Ramkushal/bhedi lal,Kapil Dhara,105555.89,140570.97,246292,0,0,0,0,0,0,0,0,0,0
2085,SATNA,MAIHAR,DEORI,2020-2021,Ongoing,1712008073/IF/22012034652939,Kapildhara koop rajesh/dahuram singh gond,Kapil Dhara,105555.89,140570.97,246292,0,0,0,0,0,0,0,0,0,0
2086,SATNA,MAIHAR,DEORI,2021-2022,Ongoing,1712008073/IF/22012034652941,Kapildhara koop rambodh/chhote lal,Kapil Dhara,105555.89,140570.97,246292,0,0,0,0,0,0,0,0,0,0
2087,SATNA,MAIHAR,DEORI,2020-2021,Ongoing,1712008073/IF/22012034652942,Kapildhara koop ramkhelawan/malua saket,Kapil Dhara,105555.89,140570.97,246292,0,0,0,0,0,0,0,0,0,0
2088,SATNA,MAIHAR,DEORI,2020-2021,Ongoing,1712008073/IF/22012034652944,Kapildhara koop Babulal & prahlad/chunka,Kapil Dhara,105555.89,140570.97,246292,0,0,0,0,0,0,0,0,0,0
2089,SATNA,MAIHAR,DEORI,2020-2021,Ongoing,1712008073/IF/22012034652975,khet talab pheran singh/chandrikant,Khet Talab,266319.48,66642.539999999994,332962,0,0,0,0,0,0,0,0,0,0
2090,SATNA,MAIHAR,DEORI,2025-2026,Ongoing,1712008073/IF/22012035554529,रामखेलावन साकेत /भलुआ साकेत,Khet Talab,112428.23,35192.93,147621,261,0,0,0,0,0,0,0,1,1
2091,SATNA,MAIHAR,DEORI,2019-2020,Ongoing,1712008073/RC/22012034481451,PCC ROAD NIRMAN PRATHMIK SALA BHAWAN AGANWADI SE RAJJI YADAV KE GHAR KI AUR 241M,Pcc Road & Coverd Nali,92000,0,615000,0,0,0,0,0,0,0,0,0,0
2092,SATNA,MAIHAR,DEORI,2018-2019,Ongoing,1712008073/WC/22012034426413,check dam nirman rms jagbandan kushwaha ke khet ke pas,Check Dam,173000,540000,713000,0,0,0,0,0,0,0,0,0,0
2093,SATNA,MAIHAR,DEORI,2022-2023,Ongoing,1712008073/WC/22012034593791,HANDN PUMP ME SHOKPIT AVM PLETFORM NIRMAN 13 NAG,Soak Pit,31200,0,208000,0,0,0,0,0,0,0,0,0,0
2094,SATNA,MAIHAR,DHANEDI KHURD,2021-2022,Ongoing,1712008010/AV/22012034605024,Construction of Segregation Shed-Urdani,Segregation Shed,57000,0,598000,0,0,0,0,0,0,0,0,0,0
2095,SATNA,MAIHAR,DHANEDI KHURD,2025-2026,Ongoing,1712008010/IF/22012035532708,khet talab nirman gulab bai singh/balram singh,Khet Talab,131843.29,21975.5,153819,0,0,0,0,0,0,0,0,0,0
2096,SATNA,MAIHAR,DHANEDI KHURD,2025-2026,Ongoing,1712008010/IF/22012035615814,EK Bagiya Maa Ke Naam Bharti Yadav Rani Laxmi Bai Aajivka mission MP12008010001 155,Ek Bagiya,111528.16,150219.07,261930,0,0,0,0,0,0,0,0,0,0
2097,SATNA,MAIHAR,DHANEDI KHURD,2021-2022,Ongoing,1712008010/IF/IAY/2793050,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP5576494,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2098,SATNA,MAIHAR,DHANEDI KHURD,2024-2025,Ongoing,1712008010/IF/IAY/4655930,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP147585016,PMAY-G,21870,0,21870,0,0,0,0,0,0,0,0,0,0
2099,SATNA,MAIHAR,DHANEDI KHURD,2024-2025,Ongoing,1712008010/IF/IAY/4779429,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP128485365,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2100,SATNA,MAIHAR,DHANEDI KHURD,2024-2025,Ongoing,1712008010/IF/IAY/4779434,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP128486274,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2101,SATNA,MAIHAR,DHANEDI KHURD,2024-2025,Ongoing,1712008010/IF/IAY/4795513,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP147577236,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2102,SATNA,MAIHAR,DHANEDI KHURD,2024-2025,Ongoing,1712008010/IF/IAY/4850923,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP147583494,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
2103,SATNA,MAIHAR,DHANEDI KHURD,2025-2026,Ongoing,1712008010/IF/IAY/5423669,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. MP147578533,PMAY-G,23490,0,23490,0,0,0,0,0,0,0,0,0,0
